Region,BGC,Unit,Spp,RefSuit,ESuitAB,ESuit,Comment,NonProd,FN1,FN2,FN3,FN4,FN5,FN6
Pr George,ESSFmv2,ESSFmv2/02,Pl,1,1,2,Marginal Productivity,NonProd,,,,,,
Pr George,ESSFmv2,ESSFmv2/03,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/03,Pl,1,1,1,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/03,Sb,3,2,2,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/04,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/04,Pl,2,2,2,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/05,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/05,Pl,2,2,2,,,,,,,,
Pr George,ESSFmv2,ESSFmv2/06,Bl,1,1,2,Marginal Productivity,NonProd,1,32,,,,
Pr George,ESSFmv2,ESSFmv2/06,Pl,2,2,2,Marginal Productivity,NonProd,1,,,,,
Pr George,ESSFmv3,ESSFmv3/01,Bl,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/01,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/01,Pl,2,2,2,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/01,Pl,2,2,2,,,34,,,,,
Pr George,ESSFmv3,ESSFmv3/02,Bl,2,2,2,Marginal Productivity,NonProd,28,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/02,Bl,2,2,2,Marginal Productivity,NonProd,28,,,,,
Pr George,ESSFmv3,ESSFmv3/02,Pl,1,1,3,Marginal Productivity,NonProd,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/02,Pl,1,1,3,Marginal Productivity,NonProd,34,,,,,
Pr George,ESSFmv3,ESSFmv3/03,Bl,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/03,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/03,Pl,2,2,2,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/03,Pl,2,2,2,,,34,,,,,
Pr George,ESSFmv3,ESSFmv3/03,Sb,3,3,3,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/03,Sb,3,3,3,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/04,Bl,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/04,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/04,Pl,3,3,3,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/04,Pl,3,3,3,,,34,,,,,
Pr George,ESSFmv3,ESSFmv3/05,Bl,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/05,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/05,Pl,3,3,3,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/05,Pl,3,3,3,,,34,,,,,
Pr George,ESSFmv3,ESSFmv3/06,Bl,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/06,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv3,ESSFmv3/06,Pl,2,2,2,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/06,Pl,2,2,2,,,34,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/06,Sx,1,1,1,,,,,,,,
Pr Rupert,ESSFmv3,ESSFmv3/07,Bl,1,1,1,,,1,,,,,
Pr George,ESSFmv3,ESSFmv3/07,Bl,1,1,1,,,1,32,,,,
Pr George,ESSFmv3,ESSFmv3/07,Pl,2,2,2,,,1,34,,,,
Pr Rupert,ESSFmv3,ESSFmv3/07,Pl,2,2,2,,,1,34,,,,
Pr George,ESSFmv3,ESSFmv3/08,Bl,2,2,2,,,28,,,,,
Pr George,ESSFmv3,ESSFmv3/08,Pl,1,1,2,snow,,34,,,,,
Pr George,ESSFmv4,ESSFmv4/01,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv4,ESSFmv4/01,Pl,2,2,2,,,,,,,,
Pr George,ESSFmv4,ESSFmv4/02,Bl,1,1,2,Marginal Productivity,NonProd,28,,,,,
Pr George,ESSFmv4,ESSFmv4/02,Pl,1,1,2,Marginal Productivity,NonProd,,,,,,
Pr George,ESSFmv4,ESSFmv4/03,Bl,1,1,1,,,,,,,,
Pr George,ESSFmv4,ESSFmv4/03,Pl,1,1,1,,,,,,,,
Pr George,ESSFmv4,ESSFmv4/03,Sb,3,2,2,,,,,,,,
Pr George,ESSFmv4,ESSFmv4/04,Bl,1,1,1,,,1,32,,,,
Pr George,ESSFmv4,ESSFmv4/04,Pl,1,1,1,,,1,,,,,
Pr George,ESSFmv4,ESSFmv4/05,Bl,1,1,2,Marginal Productivity,NonProd,1,32,,,,
Pr George,ESSFmv4,ESSFmv4/05,Pl,2,2,2,Marginal Productivity,NonProd,1,,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Ba,1,2,2,,,17,,,,,
Vancouver,ESSFmw1,ESSFmw1/01,Ba,1,2,2,,,17,47,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Bl,1,1,1,,,13,,,,,
Vancouver,ESSFmw1,ESSFmw1/01,Bl,1,1,1,,,47,,,,,
Vancouver,ESSFmw1,ESSFmw1/01,Pl,2,3,3,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/01,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw1,ESSFmw1/02,Bl,2,3,3,,,10,13,,,,
Kamloops,ESSFmw1,ESSFmw1/02,Fd,3,2,2,,,9,14,,,,
Vancouver,ESSFmw1,ESSFmw1/02,Fd,3,2,2,,,9,14,,,,
Kamloops,ESSFmw1,ESSFmw1/02,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmw1,ESSFmw1/02,Pl,2,1,1,,,,,,,,
Vancouver,ESSFmw1,ESSFmw1/02,Pl,2,1,1,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Bl,3,3,3,,,13,,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Fd,1,2,2,,,9,14,,,,
Vancouver,ESSFmw1,ESSFmw1/03,Fd,1,2,2,,,9,14,,,,
Kamloops,ESSFmw1,ESSFmw1/03,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmw1,ESSFmw1/03,Pl,1,1,1,,,,,,,,
Vancouver,ESSFmw1,ESSFmw1/03,Pl,1,1,1,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Ba,3,2,2,,,17,,,,,
Vancouver,ESSFmw1,ESSFmw1/04,Bl,2,3,3,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Bl,2,3,3,,,10,13,,,,
Vancouver,ESSFmw1,ESSFmw1/04,Fd,2,2,2,,,9,14,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Fd,2,2,2,,,9,14,34,,,
Vancouver,ESSFmw1,ESSFmw1/04,Pl,2,1,1,,,,,,,,
Kamloops,ESSFmw1,ESSFmw1/04,Pl,2,1,1,,,34,,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Ba,1,2,2,,,17,,,,,
Vancouver,ESSFmw1,ESSFmw1/05,Ba,1,2,2,,,17,47,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Bl,1,2,2,,,13,,,,,
Vancouver,ESSFmw1,ESSFmw1/05,Bl,1,2,2,,,47,,,,,
Vancouver,ESSFmw1,ESSFmw1/05,Hm,3,3,3,,,17,,,,,
Kamloops,ESSFmw1,ESSFmw1/05,Pl,2,3,3,,,34,,,,,
Vancouver,ESSFmw1,ESSFmw1/05,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw1,ESSFmw1/06,Ba,2,2,2,,,17,,,,,
Vancouver,ESSFmw1,ESSFmw1/06,Ba,2,2,2,,,17,47,,,,
Kamloops,ESSFmw1,ESSFmw1/06,Bl,1,1,1,,,,,,,,
Vancouver,ESSFmw1,ESSFmw1/06,Bl,1,1,1,,,47,,,,,
Kamloops,ESSFmw1,ESSFmw1/06,Pl,2,3,3,,,34,,,,,
Vancouver,ESSFmw1,ESSFmw1/06,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw1,ESSFmw1/07,Ba,2,2,2,,,17,,,,,
Vancouver,ESSFmw1,ESSFmw1/07,Ba,2,2,2,,,17,47,,,,
Kamloops,ESSFmw1,ESSFmw1/07,Bl,1,1,1,,,,,,,,
Vancouver,ESSFmw1,ESSFmw1/07,Bl,1,1,1,,,47,,,,,
Kamloops,ESSFmw1,ESSFmw1/07,Cw,3,3,3,,,14,32,,,,
Vancouver,ESSFmw1,ESSFmw1/07,Cw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/07,Hw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/07,Pl,2,3,3,,,34,,,,,
Vancouver,ESSFmw1,ESSFmw1/07,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw1,ESSFmw1/08,Ba,3,3,3,,,17,,,,,
Kamloops,ESSFmw1,ESSFmw1/08,Bl,1,1,1,,,1,,,,,
Vancouver,ESSFmw1,ESSFmw1/08,Bl,1,1,1,,,1,47,,,,
Vancouver,ESSFmw1,ESSFmw1/08,Cw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw1,ESSFmw1/08,Pl,2,3,3,,,1,34,,,,
Vancouver,ESSFmw1,ESSFmw1/08,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Ba,1,2,2,,,17,,,,,
Vancouver,ESSFmw2,ESSFmw2/01,Ba,1,2,2,,,17,47,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Bl,1,1,1,,,13,,,,,
Vancouver,ESSFmw2,ESSFmw2/01,Bl,1,1,1,,,47,,,,,
Vancouver,ESSFmw2,ESSFmw2/01,Pl,3,3,3,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/01,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/02,Bl,2,3,3,,,10,13,,,,
Kamloops,ESSFmw2,ESSFmw2/02,Fd,2,2,2,,,9,14,,,,
Vancouver,ESSFmw2,ESSFmw2/02,Fd,2,2,2,,,9,14,,,,
Kamloops,ESSFmw2,ESSFmw2/02,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmw2,ESSFmw2/02,Pl,2,1,1,,,,,,,,
Vancouver,ESSFmw2,ESSFmw2/02,Pl,2,1,1,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/03,Bl,1,3,3,,,13,,,,,
Kamloops,ESSFmw2,ESSFmw2/03,Fd,2,2,2,,,9,14,,,,
Vancouver,ESSFmw2,ESSFmw2/03,Fd,2,2,2,,,9,14,,,,
Kamloops,ESSFmw2,ESSFmw2/03,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmw2,ESSFmw2/03,Pl,2,1,1,,,,,,,,
Vancouver,ESSFmw2,ESSFmw2/03,Pl,2,1,1,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Ba,3,2,2,,,17,,,,,
Vancouver,ESSFmw2,ESSFmw2/04,Bl,1,3,3,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Bl,1,3,3,,,10,13,,,,
Vancouver,ESSFmw2,ESSFmw2/04,Fd,2,2,2,,,9,14,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Fd,2,2,2,,,9,14,34,,,
Vancouver,ESSFmw2,ESSFmw2/04,Pl,2,1,1,,,,,,,,
Kamloops,ESSFmw2,ESSFmw2/04,Pl,2,1,1,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Ba,1,2,2,,,17,,,,,
Vancouver,ESSFmw2,ESSFmw2/05,Ba,1,2,2,,,17,47,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Bl,1,2,2,,,13,,,,,
Vancouver,ESSFmw2,ESSFmw2/05,Bl,1,2,2,,,47,,,,,
Vancouver,ESSFmw2,ESSFmw2/05,Hm,2,3,3,,,17,,,,,
Kamloops,ESSFmw2,ESSFmw2/05,Pl,3,3,3,,,34,,,,,
Vancouver,ESSFmw2,ESSFmw2/05,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Ba,3,2,2,,,17,,,,,
Vancouver,ESSFmw2,ESSFmw2/06,Ba,3,2,2,,,17,47,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Bl,1,1,1,,,,,,,,
Vancouver,ESSFmw2,ESSFmw2/06,Bl,1,1,1,,,47,,,,,
Kamloops,ESSFmw2,ESSFmw2/06,Pl,3,3,3,,,34,,,,,
Vancouver,ESSFmw2,ESSFmw2/06,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Ba,1,2,2,,,17,,,,,
Vancouver,ESSFmw2,ESSFmw2/07,Ba,1,2,2,,,17,47,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Bl,1,1,1,,,,,,,,
Vancouver,ESSFmw2,ESSFmw2/07,Bl,1,1,1,,,47,,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Cw,3,3,3,,,14,32,,,,
Vancouver,ESSFmw2,ESSFmw2/07,Cw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Hw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/07,Pl,2,3,3,,,34,,,,,
Vancouver,ESSFmw2,ESSFmw2/07,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmw2,ESSFmw2/08,Ba,2,3,3,,,17,,,,,
Kamloops,ESSFmw2,ESSFmw2/08,Bl,1,1,1,,,1,,,,,
Vancouver,ESSFmw2,ESSFmw2/08,Bl,1,1,1,,,1,47,,,,
Vancouver,ESSFmw2,ESSFmw2/08,Cw,3,3,3,,,14,32,,,,
Kamloops,ESSFmw2,ESSFmw2/08,Pl,2,3,3,,,1,34,,,,
Vancouver,ESSFmw2,ESSFmw2/08,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/01,Ba,3,3,3,,,17,,,,,
Vancouver,ESSFmww,ESSFmww/01,Ba,3,3,3,,,17,47,,,,
Kamloops,ESSFmww,ESSFmww/01,Bl,1,2,2,,,13,,,,,
Vancouver,ESSFmww,ESSFmww/01,Bl,1,2,2,,,47,,,,,
Vancouver,ESSFmww,ESSFmww/01,Pl,3,3,3,,,,,,,,
Kamloops,ESSFmww,ESSFmww/01,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/02,Bl,3,3,3,,,10,13,,,,
Kamloops,ESSFmww,ESSFmww/02,Fd,2,5,5,,,9,14,,,,
Vancouver,ESSFmww,ESSFmww/02,Fd,2,5,5,,,9,14,,,,
Kamloops,ESSFmww,ESSFmww/02,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmww,ESSFmww/02,Pl,1,3,3,,,,,,,,
Vancouver,ESSFmww,ESSFmww/02,Pl,1,3,3,,,,,,,,
Kamloops,ESSFmww,ESSFmww/03,Bl,3,3,3,,,13,,,,,
Kamloops,ESSFmww,ESSFmww/03,Fd,2,5,5,,,9,14,,,,
Vancouver,ESSFmww,ESSFmww/03,Fd,2,5,5,,,9,14,,,,
Kamloops,ESSFmww,ESSFmww/03,Pa,3,3,3,,,9,13,18,,,
Kamloops,ESSFmww,ESSFmww/03,Pl,1,3,3,,,,,,,,
Vancouver,ESSFmww,ESSFmww/03,Pl,1,3,3,,,,,,,,
Kamloops,ESSFmww,ESSFmww/04,Ba,2,3,3,,,17,,,,,
Vancouver,ESSFmww,ESSFmww/04,Bl,2,2,2,,,,,,,,
Kamloops,ESSFmww,ESSFmww/04,Bl,2,2,2,,,10,13,,,,
Vancouver,ESSFmww,ESSFmww/04,Fd,2,5,5,,,9,14,,,,
Kamloops,ESSFmww,ESSFmww/04,Fd,2,5,5,,,9,14,34,,,
Vancouver,ESSFmww,ESSFmww/04,Pl,3,3,3,,,,,,,,
Kamloops,ESSFmww,ESSFmww/04,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/05,Ba,2,3,3,,,17,,,,,
Vancouver,ESSFmww,ESSFmww/05,Ba,2,3,3,,,17,47,,,,
Kamloops,ESSFmww,ESSFmww/05,Bl,1,2,2,,,13,,,,,
Vancouver,ESSFmww,ESSFmww/05,Bl,1,2,2,,,47,,,,,
Vancouver,ESSFmww,ESSFmww/05,Hm,3,3,3,,,17,,,,,
Kamloops,ESSFmww,ESSFmww/05,Pl,3,3,3,,,34,,,,,
Vancouver,ESSFmww,ESSFmww/05,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/06,Ba,2,3,3,,,17,,,,,
Vancouver,ESSFmww,ESSFmww/06,Ba,2,3,3,,,17,47,,,,
Kamloops,ESSFmww,ESSFmww/06,Bl,1,2,2,,,,,,,,
Vancouver,ESSFmww,ESSFmww/06,Bl,1,2,2,,,47,,,,,
Kamloops,ESSFmww,ESSFmww/06,Pl,3,3,3,,,34,,,,,
Vancouver,ESSFmww,ESSFmww/06,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/07,Ba,1,3,3,,,17,,,,,
Vancouver,ESSFmww,ESSFmww/07,Ba,1,3,3,,,17,47,,,,
Kamloops,ESSFmww,ESSFmww/07,Bl,1,2,2,,,,,,,,
Vancouver,ESSFmww,ESSFmww/07,Bl,1,2,2,,,47,,,,,
Kamloops,ESSFmww,ESSFmww/07,Cw,3,5,5,,,14,32,,,,
Vancouver,ESSFmww,ESSFmww/07,Cw,3,5,5,,,14,32,,,,
Kamloops,ESSFmww,ESSFmww/07,Hw,3,5,5,,,14,32,,,,
Kamloops,ESSFmww,ESSFmww/07,Pl,3,3,3,,,34,,,,,
Vancouver,ESSFmww,ESSFmww/07,Pl,3,3,3,,,34,,,,,
Kamloops,ESSFmww,ESSFmww/08,Ba,3,3,3,,,17,,,,,
Kamloops,ESSFmww,ESSFmww/08,Bl,1,2,2,,,1,,,,,
Vancouver,ESSFmww,ESSFmww/08,Bl,1,2,2,,,1,47,,,,
Vancouver,ESSFmww,ESSFmww/08,Cw,3,5,5,,,14,32,,,,
Kamloops,ESSFmww,ESSFmww/08,Pl,2,3,3,,,1,34,,,,
Vancouver,ESSFmww,ESSFmww/08,Pl,2,3,3,,,34,,,,,
Kamloops,ESSFvc,ESSFvc/01,Bl,1,1,1,,,,,,,,
Nelson,ESSFvc,ESSFvc/01,Bl,1,1,1,,,,,,,,
Kamloops,ESSFvc,ESSFvc/01,Hm,3,2,2,,,,,,,,
Nelson,ESSFvc,ESSFvc/01,Hm,3,2,2,,,,,,,,
Kamloops,ESSFvc,ESSFvc/02,Bl,2,2,2,,,,,,,,
Nelson,ESSFvc,ESSFvc/02,Bl,2,2,2,,,,,,,,
Kamloops,ESSFvc,ESSFvc/02,Hm,3,2,2,,,,,,,,
Nelson,ESSFvc,ESSFvc/02,Hm,3,2,2,,,,,,,,
Kamloops,ESSFvc,ESSFvc/02,Pl,3,3,4,trial use,,23,34,,,,
Nelson,ESSFvc,ESSFvc/02,Pl,3,3,4,trial use,,23,34,,,,
Kamloops,ESSFvc,ESSFvc/03,Bl,1,1,1,,,,,,,,
Nelson,ESSFvc,ESSFvc/03,Bl,1,1,1,,,,,,,,
Kamloops,ESSFvc,ESSFvc/03,Hm,3,2,2,,,,,,,,
Nelson,ESSFvc,ESSFvc/03,Hm,3,2,2,,,,,,,,
Kamloops,ESSFvc,ESSFvc/04,Bl,1,1,1,,,,,,,,
Nelson,ESSFvc,ESSFvc/04,Bl,1,1,1,,,,,,,,
Kamloops,ESSFvc,ESSFvc/04,Hm,3,2,2,,,,,,,,
Nelson,ESSFvc,ESSFvc/04,Hm,3,2,2,,,,,,,,
Kamloops,ESSFvc,ESSFvc/05,Bl,1,1,1,,,1,32,,,,
Nelson,ESSFvc,ESSFvc/05,Bl,1,1,1,,,1,32,,,,
Kamloops,ESSFvc,ESSFvc/05,Hm,3,2,2,,,1,,,,,
Nelson,ESSFvc,ESSFvc/05,Hm,3,2,2,,,1,,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Bl,1,1,1,,,,,,,,
Nelson,ESSFwc2,ESSFwc2/01,Bl,1,1,1,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/01,Bl,1,1,1,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Pl,3,3,4,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Pl,3,3,4,,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/01,Pl,3,3,4,,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/01,Pl,3,3,4,,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Pl,3,3,4,trial use,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/01,Pl,3,3,4,trial use,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/01,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/01,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/02,Bl,2,2,2,,,10,13,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Bl,2,2,2,,,10,13,14,,,
Nelson,ESSFwc2,ESSFwc2/02,Bl,2,2,2,,,10,13,14,,,
Pr George,ESSFwc2,ESSFwc2/02,Bl,2,2,2,Marginal Productivity,NonProd,10,13,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Bl,2,2,2,Marginal Productivity,NonProd,10,13,14,,,
Nelson,ESSFwc2,ESSFwc2/02,Bl,2,2,2,Marginal Productivity,NonProd,10,13,14,,,
Nelson,ESSFwc2,ESSFwc2/02,Pl,2,1,2,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/02,Pl,2,1,2,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Pl,2,1,2,,,17,,,,,
Nelson,ESSFwc2,ESSFwc2/02,Pl,2,1,2,west only,,,,,,,
Pr George,ESSFwc2,ESSFwc2/02,Pl,2,1,2,west only,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Pl,2,1,2,west only,,17,,,,,
Nelson,ESSFwc2,ESSFwc2/02,Pl,2,1,2,Marginal Productivity,NonProd,,,,,,
Pr George,ESSFwc2,ESSFwc2/02,Pl,2,1,2,Marginal Productivity,NonProd,,,,,,
Kamloops,ESSFwc2,ESSFwc2/02,Pl,2,1,2,Marginal Productivity,NonProd,17,,,,,
Nelson,ESSFwc2,ESSFwc2/03,Bl,2,2,2,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/03,Bl,2,2,2,,,10,13,,,,
Kamloops,ESSFwc2,ESSFwc2/03,Bl,2,2,2,,,10,13,14,,,
Kamloops,ESSFwc2,ESSFwc2/03,Pl,2,3,4,,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/03,Pl,2,3,4,,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/03,Pl,2,3,4,,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/03,Pl,2,3,4,trial use,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/03,Pl,2,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/03,Pl,2,3,4,trial use,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/04,Bl,1,1,1,,,,,,,,
Nelson,ESSFwc2,ESSFwc2/04,Bl,1,1,1,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/04,Bl,1,1,1,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/04,Pl,3,3,4,,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/04,Pl,3,3,4,,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/04,Pl,3,3,4,,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/04,Pl,3,3,4,trial use,,17,34,,,,
Nelson,ESSFwc2,ESSFwc2/04,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/04,Pl,3,3,4,trial use,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/05,Bl,1,1,1,,,,,,,,
Nelson,ESSFwc2,ESSFwc2/05,Bl,1,1,1,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/05,Bl,1,1,1,,,,,,,,
Kamloops,ESSFwc2,ESSFwc2/05,Pl,3,3,4,,,23,34,,,,
Nelson,ESSFwc2,ESSFwc2/05,Pl,3,3,4,,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/05,Pl,3,3,4,,,34,,,,,
Kamloops,ESSFwc2,ESSFwc2/05,Pl,3,3,4,trial use,,23,34,,,,
Nelson,ESSFwc2,ESSFwc2/05,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/05,Pl,3,3,4,trial use,,34,,,,,
Kamloops,ESSFwc2,ESSFwc2/06,Bl,1,1,1,,,32,,,,,
Nelson,ESSFwc2,ESSFwc2/06,Bl,1,1,1,,,32,,,,,
Pr George,ESSFwc2,ESSFwc2/06,Bl,1,1,1,,,32,,,,,
Kamloops,ESSFwc2,ESSFwc2/06,Pl,3,3,4,trial use,,23,34,,,,
Nelson,ESSFwc2,ESSFwc2/06,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/06,Pl,3,3,4,trial use,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/07,Bl,1,1,1,,,,,,,,
Pr George,ESSFwc2,ESSFwc2/07,Bl,1,1,1,,,,,,,,
Nelson,ESSFwc2,ESSFwc2/07,Bl,1,1,1,,,32,,,,,
Kamloops,ESSFwc2,ESSFwc2/07,Pl,3,3,4,trial use,,23,34,,,,
Nelson,ESSFwc2,ESSFwc2/07,Pl,3,3,4,trial use,,23,34,,,,
Pr George,ESSFwc2,ESSFwc2/07,Pl,3,3,4,trial use,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/08,Bl,1,1,1,,,1,32,,,,
Nelson,ESSFwc2,ESSFwc2/08,Bl,1,1,1,,,1,32,,,,
Pr George,ESSFwc2,ESSFwc2/08,Bl,1,1,1,,,1,32,,,,
Pr George,ESSFwc2,ESSFwc2/08,Pl,3,3,4,trial use,,23,24,,,,
Kamloops,ESSFwc2,ESSFwc2/08,Pl,3,3,4,trial use,,23,34,,,,
Nelson,ESSFwc2,ESSFwc2/08,Pl,3,3,4,trial use,,23,34,,,,
Kamloops,ESSFwc2,ESSFwc2/09,Bl,1,2,2,Marginal Productivity,NonProd,1,32,,,,
Nelson,ESSFwc2,ESSFwc2/09,Bl,1,2,2,Marginal Productivity,NonProd,1,32,,,,
Pr George,ESSFwc2,ESSFwc2/09,Bl,1,2,2,Marginal Productivity,NonProd,1,32,,,,
Kamloops,ESSFwc2,ESSFwc2/09,Pl,1,1,4,Marginal Productivity,NonProd,1,,,,,
Nelson,ESSFwc2,ESSFwc2/09,Pl,1,1,4,Marginal Productivity,NonProd,1,,,,,
Pr George,ESSFwc2,ESSFwc2/09,Pl,1,1,4,Marginal Productivity,NonProd,1,,,,,
Cariboo,ESSFwc3,ESSFwc3/01,Bl,2,1,1,,,,,,,,
Pr George,ESSFwc3,ESSFwc3/01,Bl,2,1,1,,,,,,,,
Cariboo,ESSFwc3,ESSFwc3/01,Pl,3,3,3,,,34,,,,,
Pr George,ESSFwc3,ESSFwc3/01,Pl,3,3,3,,,34,,,,,
Cariboo,ESSFwc3,ESSFwc3/02,Bl,1,1,1,,,,,,,,
Pr George,ESSFwc3,ESSFwc3/02,Bl,1,1,1,,,,,,,,
Cariboo,ESSFwc3,ESSFwc3/02,Pl,2,3,3,,,34,,,,,
Pr George,ESSFwc3,ESSFwc3/02,Pl,2,3,3,,,34,,,,,
